Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
8150,814.9481,673,243,0,1299,892,407,1,75,0.1002409,1.901235,1.916667,1.866667,False,False,243,1,0,1,243
8200,819.9468,681,248,0,1351,984,367,3,70,0.04621013,1.991935,1.983146,2.014286,False,False,248,1,0,1,248
8250,824.9456,687,241,0,1252,851,401,2,71,0.03973421,2.008299,1.894118,2.28169,False,False,241,1,0,1,241
8300,829.9444,690,235,0,1230,833,397,0,73,0.02002157,1.812766,1.759259,1.931507,False,False,235,1,0,1,235
8350,834.9432,690,230,0,1236,858,378,1,76,0.01758491,1.8,1.701299,2,False,False,230,1,0,1,230
8400,839.942,696,231,0,1255,890,365,0,68,0.07298636,2.138528,2.03681,2.382353,False,False,231,1,0,1,231
8450,844.9407,710,230,0,1277,874,403,0,65,0.07776473,2.16087,2.175758,2.123077,False,False,230,1,0,1,230
8500,849.9395,723,229,0,1219,921,298,2,55,0.06729611,1.864629,1.821839,2,False,False,229,1,0,1,229
8550,854.9383,730,218,0,1170,860,310,0,63,0.07263249,1.926605,1.909677,1.968254,False,False,218,1,0,1,218
8600,859.9371,737,217,0,1224,830,394,0,67,0.08508974,1.9447,1.9,2.044776,False,False,217,1,0,1,217
8650,864.9359,749,215,0,1281,936,345,0,60,0.09039482,2.018605,2.090322,1.833333,False,False,215,1,0,1,215
8700,869.9346,764,203,0,1236,856,380,2,59,0.07884064,1.793103,1.743056,1.915254,False,False,203,1,0,1,203
8750,874.9334,795,193,0,1219,857,362,4,55,0.09082356,1.720207,1.666667,1.854545,False,False,193,1,0,1,193
8800,879.9322,815,194,0,1194,780,414,1,64,0.09301192,1.634021,1.6,1.703125,False,False,194,1,0,1,194
8850,884.931,840,192,0,1205,762,443,1,70,0.1049295,1.541667,1.516393,1.585714,False,False,192,1,0,1,192
8900,889.9297,863,196,0,1278,855,423,2,64,0.05811443,1.637755,1.575758,1.765625,False,False,196,1,0,1,196
8950,894.9285,867,209,0,1424,980,444,1,67,0.08582056,1.741627,1.852113,1.507463,False,False,209,1,0,1,209
9000,899.9273,876,207,0,1368,948,420,1,65,0.04351573,1.555556,1.605634,1.446154,False,False,207,1,0,1,207
9050,904.9261,888,219,0,1504,1019,485,1,68,0.09536888,1.716895,1.589404,2,False,False,219,1,0,1,219
9100,909.9249,891,223,0,1518,1032,486,2,74,0.09113654,1.811659,1.785235,1.864865,False,False,223,1,0,1,223
9150,914.9236,879,220,0,1494,963,531,2,73,0.08102534,1.768182,1.646258,2.013699,False,False,220,1,0,1,220
9200,919.9224,903,227,0,1624,1097,527,0,75,0.08782624,2.070485,2.032895,2.146667,False,False,227,1,0,1,227
9250,924.9212,921,214,0,1545,1116,429,1,58,0.06365317,1.663551,1.711538,1.534483,False,False,214,1,0,1,214
9300,929.92,934,215,0,1559,1079,480,1,70,0.06129191,1.758139,1.889655,1.485714,False,False,215,1,0,1,215
9350,934.9188,931,226,0,1626,1102,524,0,80,0.04446805,2.017699,2.068493,1.925,False,False,226,1,0,1,226
9400,939.9175,939,224,0,1584,1082,502,1,71,0.0438549,1.991071,1.980392,2.014085,False,False,224,1,0,1,224
9450,944.9163,947,229,0,1685,1094,591,0,81,0.03646521,1.991266,2.074324,1.839506,False,False,229,1,0,1,229
9500,949.9151,946,229,0,1697,1124,573,0,71,0.04532667,1.842795,1.835443,1.859155,False,False,229,1,0,1,229
9550,954.9139,931,221,0,1620,1116,504,2,69,0.002622954,1.823529,1.822368,1.826087,False,False,221,1,0,1,221
9600,959.9127,945,228,0,1677,1119,558,2,77,0.0191037,2.166667,2.033113,2.428571,False,False,228,1,0,1,228
9650,964.9114,930,238,0,1710,1114,596,4,83,0.03489828,1.886555,1.903226,1.855422,False,False,238,1,0,1,238
9700,969.9102,952,243,0,1843,1334,509,3,63,0.04135041,2.049383,2.022222,2.126984,False,False,243,1,0,1,243
9750,974.909,955,250,0,1902,1268,634,1,79,0.1007612,2.228,2.216374,2.253165,False,False,250,1,0,1,250
9800,979.9078,968,247,0,1810,1221,589,1,82,0.08808015,2.064777,2.187879,1.817073,False,False,247,1,0,1,247
9850,984.9066,972,266,0,1943,1286,657,3,90,0.038466,2.157895,2.210227,2.055556,False,False,266,1,0,1,266
9900,989.9053,955,276,0,1989,1324,665,1,96,0.04791567,2.326087,2.344445,2.291667,False,False,276,1,0,1,276
9950,994.9041,931,273,0,1885,1233,652,1,93,0.02219055,2.274725,2.172222,2.473118,False,False,273,1,0,1,273
10000,999.9029,922,259,0,1896,1183,713,3,97,0.03264371,2.262548,2.265432,2.257732,False,False,259,1,0,1,259
10050,1004.902,885,276,0,1913,1232,681,2,97,0.0627012,2.336957,2.379888,2.257732,False,False,276,1,0,1,276
10100,1009.9,871,283,0,2021,1364,657,2,89,0.03136094,2.427562,2.407217,2.47191,False,False,283,1,0,1,283
10150,1014.899,879,290,0,1948,1310,638,2,92,0.0329156,2.172414,2.136364,2.25,False,False,290,1,0,1,290
10200,1019.898,887,301,0,2018,1339,679,1,96,0.04089627,2.677741,2.604878,2.833333,False,False,301,1,0,1,301
10250,1024.897,865,300,0,2121,1545,576,2,73,0.04471959,2.54,2.550661,2.506849,False,False,300,1,0,1,300
